kind,kernel,method,trial,spec_radius,ps_radius,ps_margin,henrici
omega=0.0,rbf(gamma=0.08323095935390691),PCR,0,0.9997536660093514,0.9708415236097656,-0.02891214239958584,0.03479712600489101
omega=0.0,rbf(gamma=0.16646191870781382),PCR,0,0.9993332121241786,0.9705274686459953,-0.02880574347818332,0.028002714101461254
omega=0.0,rbf(gamma=0.33292383741562764),PCR,0,0.9984974945987495,0.9699032355340507,-0.028594259064698813,0.02308197120530593
omega=0.0,rbf(gamma=0.07374374677635934),PCR,1,0.9999838973580271,0.9999838973580271,0.0,0.03106326639581818
omega=0.0,rbf(gamma=0.14748749355271867),PCR,1,0.9999352142541587,0.9999352142541587,0.0,0.025199161099081296
omega=0.0,rbf(gamma=0.29497498710543735),PCR,1,0.9997132190958649,0.9997132190958649,0.0,0.01831715350973405
omega=0.0,rbf(gamma=0.1298580437617177),PCR,2,0.9998617438550305,0.9998617438550305,0.0,0.038242314614816225
omega=0.0,rbf(gamma=0.2597160875234354),PCR,2,0.9996199660323637,0.9996199660323637,0.0,0.028409989479819105
omega=0.0,rbf(gamma=0.5194321750468708),PCR,2,0.9990210073505034,0.9990210073505034,0.0,0.020706601321897194
omega=0.0,rbf(gamma=0.08181156031504609),PCR,3,0.999987721979545,0.999987721979545,0.0,0.03147205767129988
omega=0.0,rbf(gamma=0.16362312063009218),PCR,3,0.9999043673498683,0.9999043673498683,0.0,0.027168523898403636
omega=0.0,rbf(gamma=0.32724624126018437),PCR,3,0.9995260797706575,0.9995260797706575,0.0,0.021364262111354147
omega=0.0,rbf(gamma=0.11214473130095041),PCR,4,0.9996527875033157,0.9996527875033157,0.0,0.024967750292745935
omega=0.0,rbf(gamma=0.22428946260190083),PCR,4,0.9990844121750196,0.9990844121750196,0.0,0.021276394599701806
omega=0.0,rbf(gamma=0.44857892520380166),PCR,4,0.9978584816288504,0.9978584816288504,0.0,0.016639214026811212
omega=0.0,rbf(gamma=0.08323095935390691),Reduced Rank,0,0.9997536660093514,0.9708415236097656,-0.02891214239958584,0.03479712600489101
omega=0.0,rbf(gamma=0.16646191870781382),Reduced Rank,0,0.9993332121241786,0.9705274686459953,-0.02880574347818332,0.028002714101461254
omega=0.0,rbf(gamma=0.33292383741562764),Reduced Rank,0,0.9984974945987495,0.9699032355340507,-0.028594259064698813,0.02308197120530593
omega=0.0,rbf(gamma=0.07374374677635934),Reduced Rank,1,0.9999838973580271,0.9999838973580271,0.0,0.03106326639581818
omega=0.0,rbf(gamma=0.14748749355271867),Reduced Rank,1,0.9999352142541587,0.9999352142541587,0.0,0.025199161099081296
omega=0.0,rbf(gamma=0.29497498710543735),Reduced Rank,1,0.9997132190958649,0.9997132190958649,0.0,0.01831715350973405
omega=0.0,rbf(gamma=0.1298580437617177),Reduced Rank,2,0.9998617438550305,0.9998617438550305,0.0,0.038242314614816225
omega=0.0,rbf(gamma=0.2597160875234354),Reduced Rank,2,0.9996199660323637,0.9996199660323637,0.0,0.028409989479819105
omega=0.0,rbf(gamma=0.5194321750468708),Reduced Rank,2,0.9990210073505034,0.9990210073505034,0.0,0.020706601321897194
omega=0.0,rbf(gamma=0.08181156031504609),Reduced Rank,3,0.999987721979545,0.999987721979545,0.0,0.03147205767129988
omega=0.0,rbf(gamma=0.16362312063009218),Reduced Rank,3,0.9999043673498683,0.9999043673498683,0.0,0.027168523898403636
omega=0.0,rbf(gamma=0.32724624126018437),Reduced Rank,3,0.9995260797706575,0.9995260797706575,0.0,0.021364262111354147
omega=0.0,rbf(gamma=0.11214473130095041),Reduced Rank,4,0.9996527875033157,0.9996527875033157,0.0,0.024967750292745935
omega=0.0,rbf(gamma=0.22428946260190083),Reduced Rank,4,0.9990844121750196,0.9990844121750196,0.0,0.021276394599701806
omega=0.0,rbf(gamma=0.44857892520380166),Reduced Rank,4,0.9978584816288504,0.9978584816288504,0.0,0.016639214026811212
omega=0.5,rbf(gamma=0.07145200040939104),PCR,0,0.9999521579671846,0.9709897857303555,-0.02896237223682907,0.04576942116385357
omega=0.5,rbf(gamma=0.14290400081878207),PCR,0,0.99980656997325,0.99980656997325,0.0,0.03810190226331031
omega=0.5,rbf(gamma=0.28580800163756415),PCR,0,0.9993028802936658,0.9993028802936658,0.0,0.030838252872132377
omega=0.5,rbf(gamma=0.1240826445322734),PCR,1,0.9998006955684171,0.9708766519959916,-0.028924043572425506,0.03681413324567858
omega=0.5,rbf(gamma=0.2481652890645468),PCR,1,0.9993782033393962,0.9705610745061466,-0.028817128833249606,0.030372213872756695
omega=0.5,rbf(gamma=0.4963305781290936),PCR,1,0.99799798107708,0.99799798107708,0.0,0.021408210162312855
omega=0.5,rbf(gamma=0.11584478269184281),PCR,2,0.9996984522722494,0.9708002821114308,-0.028898170160818637,0.02791647848152434
omega=0.5,rbf(gamma=0.23168956538368563),PCR,2,0.9991897628078401,0.9704203202251237,-0.02876944258271641,0.023178123950189585
omega=0.5,rbf(gamma=0.46337913076737125),PCR,2,0.998030271730225,0.9695542468191841,-0.028476024911040843,0.018231605449101906
omega=0.5,rbf(gamma=0.10359064219610155),PCR,3,0.999692492159118,0.999692492159118,0.0,0.0312014568786832
omega=0.5,rbf(gamma=0.2071812843922031),PCR,3,0.99920333414377,0.99920333414377,0.0,0.025436396852776204
omega=0.5,rbf(gamma=0.4143625687844062),PCR,3,0.9981121561147139,0.9981121561147139,0.0,0.020920883358574845
omega=0.5,rbf(gamma=0.0998265973972575),PCR,4,0.9998777750989247,0.9998777750989247,0.0,0.03950597911918598
omega=0.5,rbf(gamma=0.199653194794515),PCR,4,0.9996596228353885,0.9996596228353885,0.0,0.031727452156555196
omega=0.5,rbf(gamma=0.39930638958903),PCR,4,0.999261396079175,0.999261396079175,0.0,0.026254836575629843
omega=0.5,rbf(gamma=0.07145200040939104),Reduced Rank,0,0.9999521579671846,0.9709897857303555,-0.02896237223682907,0.04576942116385357
omega=0.5,rbf(gamma=0.14290400081878207),Reduced Rank,0,0.99980656997325,0.99980656997325,0.0,0.03810190226331031
omega=0.5,rbf(gamma=0.28580800163756415),Reduced Rank,0,0.9993028802936658,0.9993028802936658,0.0,0.030838252872132377
omega=0.5,rbf(gamma=0.1240826445322734),Reduced Rank,1,0.9998006955684171,0.9708766519959916,-0.028924043572425506,0.03681413324567858
omega=0.5,rbf(gamma=0.2481652890645468),Reduced Rank,1,0.9993782033393962,0.9705610745061466,-0.028817128833249606,0.030372213872756695
omega=0.5,rbf(gamma=0.4963305781290936),Reduced Rank,1,0.99799798107708,0.99799798107708,0.0,0.021408210162312855
omega=0.5,rbf(gamma=0.11584478269184281),Reduced Rank,2,0.9996984522722494,0.9708002821114308,-0.028898170160818637,0.02791647848152434
omega=0.5,rbf(gamma=0.23168956538368563),Reduced Rank,2,0.9991897628078401,0.9704203202251237,-0.02876944258271641,0.023178123950189585
omega=0.5,rbf(gamma=0.46337913076737125),Reduced Rank,2,0.998030271730225,0.9695542468191841,-0.028476024911040843,0.018231605449101906
omega=0.5,rbf(gamma=0.10359064219610155),Reduced Rank,3,0.999692492159118,0.999692492159118,0.0,0.0312014568786832
omega=0.5,rbf(gamma=0.2071812843922031),Reduced Rank,3,0.99920333414377,0.99920333414377,0.0,0.025436396852776204
omega=0.5,rbf(gamma=0.4143625687844062),Reduced Rank,3,0.9981121561147139,0.9981121561147139,0.0,0.020920883358574845
omega=0.5,rbf(gamma=0.0998265973972575),Reduced Rank,4,0.9998777750989247,0.9998777750989247,0.0,0.03950597911918598
omega=0.5,rbf(gamma=0.199653194794515),Reduced Rank,4,0.9996596228353885,0.9996596228353885,0.0,0.031727452156555196
omega=0.5,rbf(gamma=0.39930638958903),Reduced Rank,4,0.999261396079175,0.999261396079175,0.0,0.026254836575629843
omega=1.0,rbf(gamma=0.1015727010466546),PCR,0,0.9995838702917419,0.9707146959365709,-0.028869174355171,0.025648299617839085
omega=1.0,rbf(gamma=0.2031454020933092),PCR,0,0.9988943694610026,0.9701996783185782,-0.0286946911424244,0.020073703698674138
omega=1.0,rbf(gamma=0.4062908041866184),PCR,0,0.9974953256213268,0.9691546727237274,-0.02834065289759946,0.015647321311393212
omega=1.0,rbf(gamma=0.07987782064964478),PCR,1,0.9997506785421458,0.9708392921429198,-0.02891138639922608,0.03227152410458123
omega=1.0,rbf(gamma=0.15975564129928957),PCR,1,0.9993406584981557,0.970533030660742,-0.02880762783741364,0.030915959008414724
omega=1.0,rbf(gamma=0.31951128259857914),PCR,1,0.9985369220186299,0.9699326855578432,-0.02860423646078669,0.028198452898964946
omega=1.0,rbf(gamma=0.10399227876364175),PCR,2,0.9997650710422336,0.9708500425159164,-0.02891502852631711,0.02421050652609671
omega=1.0,rbf(gamma=0.2079845575272835),PCR,2,0.9993313803172824,0.9705261003911909,-0.028805279926091498,0.02124246094070184
omega=1.0,rbf(gamma=0.415969115054567),PCR,2,0.9983294924877842,0.9697777475822601,-0.028551744905524146,0.01876589946473853
omega=1.0,rbf(gamma=0.07801385761712942),PCR,3,0.9998160093025384,0.9708880904780324,-0.02892791882450607,0.03237765418240345
omega=1.0,rbf(gamma=0.15602771523425885),PCR,3,0.9994806604088293,0.9706376040670891,-0.028843056341740225,0.02550056576432768
omega=1.0,rbf(gamma=0.3120554304685177),PCR,3,0.9987255891354221,0.9700736090850558,-0.028651980050366288,0.01879395227417556
omega=1.0,rbf(gamma=0.08845837412701935),PCR,4,0.9997851117840244,0.9708650118018692,-0.028920099982155167,0.03816537153018851
omega=1.0,rbf(gamma=0.1769167482540387),PCR,4,0.9995249349847733,0.9706706746387604,-0.028854260346012905,0.03458899617249857
omega=1.0,rbf(gamma=0.3538334965080774),PCR,4,0.9993726656260083,0.9993726656260083,0.0,0.026869220412863132
omega=1.0,rbf(gamma=0.1015727010466546),Reduced Rank,0,0.9995838702917419,0.9707146959365709,-0.028869174355171,0.025648299617839085
omega=1.0,rbf(gamma=0.2031454020933092),Reduced Rank,0,0.9988943694610026,0.9701996783185782,-0.0286946911424244,0.020073703698674138
omega=1.0,rbf(gamma=0.4062908041866184),Reduced Rank,0,0.9974953256213268,0.9691546727237274,-0.02834065289759946,0.015647321311393212
omega=1.0,rbf(gamma=0.07987782064964478),Reduced Rank,1,0.9997506785421458,0.9708392921429198,-0.02891138639922608,0.03227152410458123
omega=1.0,rbf(gamma=0.15975564129928957),Reduced Rank,1,0.9993406584981557,0.970533030660742,-0.02880762783741364,0.030915959008414724
omega=1.0,rbf(gamma=0.31951128259857914),Reduced Rank,1,0.9985369220186299,0.9699326855578432,-0.02860423646078669,0.028198452898964946
omega=1.0,rbf(gamma=0.10399227876364175),Reduced Rank,2,0.9997650710422336,0.9708500425159164,-0.02891502852631711,0.02421050652609671
omega=1.0,rbf(gamma=0.2079845575272835),Reduced Rank,2,0.9993313803172824,0.9705261003911909,-0.028805279926091498,0.02124246094070184
omega=1.0,rbf(gamma=0.415969115054567),Reduced Rank,2,0.9983294924877842,0.9697777475822601,-0.028551744905524146,0.01876589946473853
omega=1.0,rbf(gamma=0.07801385761712942),Reduced Rank,3,0.9998160093025384,0.9708880904780324,-0.02892791882450607,0.03237765418240345
omega=1.0,rbf(gamma=0.15602771523425885),Reduced Rank,3,0.9994806604088293,0.9706376040670891,-0.028843056341740225,0.02550056576432768
omega=1.0,rbf(gamma=0.3120554304685177),Reduced Rank,3,0.9987255891354221,0.9700736090850558,-0.028651980050366288,0.01879395227417556
omega=1.0,rbf(gamma=0.08845837412701935),Reduced Rank,4,0.9997851117840244,0.9708650118018692,-0.028920099982155167,0.03816537153018851
omega=1.0,rbf(gamma=0.1769167482540387),Reduced Rank,4,0.9995249349847733,0.9706706746387604,-0.028854260346012905,0.03458899617249857
omega=1.0,rbf(gamma=0.3538334965080774),Reduced Rank,4,0.9993726656260083,0.9993726656260083,0.0,0.026869220412863132
omega=2.0,rbf(gamma=0.09934031995378297),PCR,0,0.999629405940112,0.9707487084570954,-0.028880697483016582,0.02826786087829036
omega=2.0,rbf(gamma=0.19868063990756593),PCR,0,0.999000368762674,0.9702788537240629,-0.02872151503861109,0.02203813970846417
omega=2.0,rbf(gamma=0.39736127981513186),PCR,0,0.9976766429152685,0.9976766429152685,0.0,0.01681616436582578
omega=2.0,rbf(gamma=0.08308018642929096),PCR,1,0.9997663288680577,0.9708509820397445,-0.028915346828313204,0.03001631050624256
omega=2.0,rbf(gamma=0.16616037285858193),PCR,1,0.9993767252006464,0.9705599704211851,-0.028816754779461218,0.026966825285492525
omega=2.0,rbf(gamma=0.33232074571716386),PCR,1,0.9987473148649075,0.9700898369602808,-0.028657477904626694,0.02446644106225152
omega=2.0,rbf(gamma=0.09012454662658483),PCR,2,0.999670852882226,0.999670852882226,0.0,0.03354492342934044
omega=2.0,rbf(gamma=0.18024909325316965),PCR,2,0.9990544823075351,0.971433302825309,-0.027621179482226088,0.029500597102793385
omega=2.0,rbf(gamma=0.3604981865063393),PCR,2,0.9977802245769469,0.9704804125403091,-0.027299812036637783,0.02608290584658382
omega=2.0,rbf(gamma=0.08665680293674029),PCR,3,0.999709993240696,0.9719234940832671,-0.027786499157428923,0.024683840515297383
omega=2.0,rbf(gamma=0.17331360587348058),PCR,3,0.999167607322942,0.9715178977432628,-0.02764970957967916,0.020281811229799537
omega=2.0,rbf(gamma=0.34662721174696115),PCR,3,0.9980586093049227,0.970688588717242,-0.027370020587680788,0.016430840349640475
omega=2.0,rbf(gamma=0.06796945532815674),PCR,4,0.9996869835368738,0.9996869835368738,0.0,0.028867472828868677
omega=2.0,rbf(gamma=0.13593891065631347),PCR,4,0.9991489472829612,0.9991489472829612,0.0,0.025058334902739874
omega=2.0,rbf(gamma=0.27187782131262694),PCR,4,0.9981143537773489,1.0024761411040777,0.004361787326728761,0.02213335821936336
omega=2.0,rbf(gamma=0.09934031995378297),Reduced Rank,0,0.999629405940112,0.9707487084570954,-0.028880697483016582,0.02826786087829036
omega=2.0,rbf(gamma=0.19868063990756593),Reduced Rank,0,0.999000368762674,0.9702788537240629,-0.02872151503861109,0.02203813970846417
omega=2.0,rbf(gamma=0.39736127981513186),Reduced Rank,0,0.9976766429152685,0.9976766429152685,0.0,0.01681616436582578
omega=2.0,rbf(gamma=0.08308018642929096),Reduced Rank,1,0.9997663288680577,0.9708509820397445,-0.028915346828313204,0.03001631050624256
omega=2.0,rbf(gamma=0.16616037285858193),Reduced Rank,1,0.9993767252006464,0.9705599704211851,-0.028816754779461218,0.026966825285492525
omega=2.0,rbf(gamma=0.33232074571716386),Reduced Rank,1,0.9987473148649075,0.9700898369602808,-0.028657477904626694,0.02446644106225152
omega=2.0,rbf(gamma=0.09012454662658483),Reduced Rank,2,0.999670852882226,0.999670852882226,0.0,0.03354492342934044
omega=2.0,rbf(gamma=0.18024909325316965),Reduced Rank,2,0.9990544823075351,0.971433302825309,-0.027621179482226088,0.029500597102793385
omega=2.0,rbf(gamma=0.3604981865063393),Reduced Rank,2,0.9977802245769469,0.9704804125403091,-0.027299812036637783,0.02608290584658382
omega=2.0,rbf(gamma=0.08665680293674029),Reduced Rank,3,0.999709993240696,0.9719234940832671,-0.027786499157428923,0.024683840515297383
omega=2.0,rbf(gamma=0.17331360587348058),Reduced Rank,3,0.999167607322942,0.9715178977432628,-0.02764970957967916,0.020281811229799537
omega=2.0,rbf(gamma=0.34662721174696115),Reduced Rank,3,0.9980586093049227,0.970688588717242,-0.027370020587680788,0.016430840349640475
omega=2.0,rbf(gamma=0.06796945532815674),Reduced Rank,4,0.9996869835368738,0.9996869835368738,0.0,0.028867472828868677
omega=2.0,rbf(gamma=0.13593891065631347),Reduced Rank,4,0.9991489472829612,0.9991489472829612,0.0,0.025058334902739874
omega=2.0,rbf(gamma=0.27187782131262694),Reduced Rank,4,0.9981143537773489,1.0024761411040777,0.004361787326728761,0.02213335821936336
